NodeIdentifier1,NodeIdentifier2,InTestSet
C4048868,C0007789,False
C0004609,C0007789,False
C3535700,C0007789,False
C0974731,C0007789,False
C0010976,C0007789,False
C0976072,C0007789,False
C3535701,C0007789,False
C0543352,C0007789,False
C1948862,C0007789,False
C3847879,C0007789,False
C0974732,C0007789,False
C0687971,C0007789,False
C3535702,C0007789,False
C0981382,C0007789,False
C0692264,C0002438,False
C0875561,C0002438,False
C0282239,C0002438,False
C4018432,C0002438,False
C0543210,C0002438,False
C0978620,C0002438,False
C0030576,C0002438,False
C0688251,C0002438,False
C0978617,C0002438,False
C3203018,C0002438,False
C0693045,C0002438,False
C1509822,C0002438,False
C0778296,C0002438,False
C0978624,C0002438,False
C0981678,C0002438,False
C0205881,C0002438,False
C0978618,C0002438,False
C1711806,C0002438,False
C0040263,C0002438,False
C1613982,C0002438,False
C0025872,C0002438,False
C0282162,C0002438,False
C0055447,C0002438,False
C0356321,C0002438,False
C0008269,C0002438,False
C0978619,C0002438,False
C1383389,C0002438,False
C0546873,C3495559,False
C4301445,C3495559,False
C0979174,C3495559,False
C0020740,C3495559,False
C0282131,C3495559,False
C1827446,C3495559,False
C4477676,C3495559,False
C2242385,C3495559,False
C0690424,C3495559,False
C2718773,C3495559,False
C0356884,C3495559,False
C3191286,C3495559,False
C3888296,C3495559,False
C0356885,C3495559,False
C3888295,C3495559,False
C0036078,C3495559,False
C1609165,C3495559,False
C1623075,C3495559,False
C1122087,C3495559,False
C3858251,C3495559,False
C0689174,C3495559,False
C4083294,C3495559,False
C0025677,C3495559,False
C1319624,C3495559,False
C0795360,C3495559,False
C0690607,C3495559,False
C0689172,C3495559,False
C0357603,C3495559,False
C0040377,C3495559,False
C0690605,C3495559,False
C4270943,C3495559,False
C0689170,C3495559,False
C3692224,C3495559,False
C3888175,C3495559,False
C1704136,C3495559,False
C0717758,C3495559,False
C0074814,C3495559,False
C0012091,C3495559,False
C1298291,C3495559,False
C0018033,C3495559,False
C1168857,C3495559,False
C1950598,C3495559,False
C3888294,C3495559,False
C3182932,C3495559,False
C0353936,C3495559,False
C0087097,C3495559,False
C1619966,C3495559,False
C3888017,C3495559,False
C0069739,C3495559,False
C3887868,C3495559,False
C0301370,C0025320,False
C3537518,C0025320,False
C0974827,C0025320,False
C0004954,C0025320,False
C0976793,C0025320,False
C0071108,C0025320,False
C1313616,C0025320,False
C0974825,C0025320,False
C0976794,C0025320,False
C0976790,C0025320,False
C0974826,C0025320,False
C0976792,C0025320,False
C2346970,C0025320,False
C0974830,C0025320,False
C0974821,C0025320,False
C0982038,C0025320,False
C0976791,C0025320,False
C0994489,C0025320,False
C2732150,C0751830,False
C0000477,C0751830,False
C0596007,C0162566,False
C0020336,C0162566,False
C0689151,C0162566,False
C0687973,C0752130,False
C4048868,C0752130,False
C0004609,C0752130,False
C3535700,C0752130,False
C0974731,C0752130,False
C3535701,C0752130,False
C0543352,C0752130,False
C0974732,C0752130,False
C0687971,C0752130,False
C3535702,C0752130,False
C0775281,C0003868,False
C0775274,C0003868,False
C0982911,C0003868,False
C0979757,C0003868,False
C0693523,C0003868,False
C0980820,C0003868,False
C0790769,C0003868,False
C0689204,C0003868,False
C0784786,C0003868,False
C0979479,C0003868,False
C0989249,C0003868,False
C0978593,C0003868,False
C0980806,C0003868,False
C0688416,C0003868,False
C2608733,C0003868,False
C0690128,C0003868,False
C0979743,C0003868,False
C0690432,C0003868,False
C0032950,C0003868,False
C0690622,C0003868,False
C1591600,C0003868,False
C3475343,C0003868,False
C0873969,C0003868,False
C4082214,C0003868,False
C0690618,C0003868,False
C3153170,C0003868,False
C0689577,C0003868,False
C0977744,C0003868,False
C3817135,C0003868,False
C0600901,C0003868,False
C0690124,C0003868,False
C0979478,C0003868,False
C3555176,C0003868,False
C0874212,C0003868,False
C0688417,C0003868,False
C0689572,C0003868,False
C0038792,C0003868,False
C0705898,C0003868,False
C0690625,C0003868,False
C0031463,C0003868,False
C0874211,C0003868,False
C0979761,C0003868,False
C1814984,C0003868,False
C0981656,C0003868,False
C0690626,C0003868,False
C0975947,C0003868,False
C0979749,C0003868,False
C0010137,C0003868,False
C0689575,C0003868,False
C1724061,C0003868,False
C1275988,C0003868,False
C0700546,C0003868,False
C0982851,C0003868,False
C0021246,C0003868,False
C4271871,C0003868,False
C0775886,C0003868,False
C0690120,C0003868,False
C0775279,C0003868,False
C0040867,C0003868,False
C1591333,C0003868,False
C0874208,C0003868,False
C0040866,C0003868,False
C2963200,C0003868,False
C0040864,C0003868,False
C0978973,C0003868,False
C0690619,C0003868,False
C0979751,C0003868,False
C0978589,C0003868,False
C0775278,C0003868,False
C0980817,C0003868,False
C1123025,C0003868,False
C0980809,C0003868,False
C2927348,C0003868,False
C4082660,C0003868,False
C2979922,C0003868,False
C1878312,C0003868,False
C0690616,C0003868,False
C2315416,C0003868,False
C0773689,C0003868,False
C0025815,C0003868,False
C3475340,C0003868,False
C0689206,C0003868,False
C0978592,C0003868,False
C1161486,C0003868,False
C0936987,C0003868,False
C0980821,C0003868,False
C0977745,C0003868,False
C2963143,C0003868,False
C0358003,C0003868,False
C4529675,C0003868,False
C1161848,C0003868,False
C0689207,C0003868,False
C0689573,C0003868,False
C0689576,C0003868,False
C3475333,C0003868,False
C0707528,C0003868,False
C1161470,C0003868,False
C0032952,C0003868,False
C2981143,C0003868,False
C0980813,C0003868,False
C0358002,C0003868,False
C0980808,C0003868,False
C1724065,C0003868,False
C0979750,C0003868,False
C1724063,C0003868,False
C0981582,C0003868,False
C3817524,C0003868,False
C0979755,C0003868,False
C0690433,C0003868,False
C0688418,C0003868,False
C0071844,C0003868,False
C1814983,C0003868,False
C0980818,C0003868,False
C0077004,C0003868,False
C0056391,C0003868,False
C0874210,C0003868,False
C0982891,C0003868,False
C1161515,C0003868,False
C0980807,C0003868,False
C0782047,C0014849,False
C0979849,C0014849,False
C0703374,C0014849,False
C1712083,C0014849,False
C0703373,C0014849,False
C0979843,C0014849,False
C0690362,C0014849,False
C0279172,C0014849,False
C0059699,C0014849,False
C1341010,C0014849,False
C1341011,C0014849,False
C0690198,C0014849,False
C2710426,C0014849,False
C1329316,C0014849,False
C0774580,C0014849,False
C0979845,C0014849,False
C1705480,C0014849,False
C0037556,C0014849,False
C0991735,C0014849,False
C1329317,C0014849,False
C0774581,C0014849,False
C0980959,C0014849,False
C0033497,C0014849,False
C0690193,C0014849,False
C1341009,C0014849,False
C0977444,C0042487,False
C0042071,C0042487,False
C0977415,C0042487,False
C0775083,C0042487,False
C2586674,C0042487,False
C0593789,C0042487,False
C1831808,C0042487,False
C0037513,C0042487,False
C0206461,C0042487,False
C0593788,C0042487,False
C1269916,C0042487,False
C0000598,C0042487,False
C3162457,C0042487,False
C3872140,C0042487,False
C0297268,C0042487,False
C3495636,C0042487,False
C0731971,C0042487,False
C1098510,C0042487,False
C0689045,C0042487,False
C3248000,C0042487,False
C0216278,C0042487,False
C0593787,C0042487,False
C1445872,C0042487,False
C1445873,C0042487,False
C0977411,C0042487,False
C0054452,C0042487,False
C0977429,C0042487,False
C0589907,C0042487,False
C3495672,C0042487,False
C0977396,C0042487,False
C0542838,C0042487,False
C0731972,C0042487,False
C0936199,C0042487,False
C2975435,C0042487,False
C0051919,C0042487,False
C0259507,C0042487,False
C0982191,C0042487,False
C2369907,C0042487,False
C0589887,C0042487,False
C3888231,C0042487,False
C0976157,C0042487,False
C1161846,C0042487,False
C0206460,C0042487,False
C0995114,C0042487,False
C4255057,C0042487,False
C1169026,C0042487,False
C0005640,C0042487,False
C3888051,C0042487,False
C3530465,C0042487,False
C0977398,C0042487,False
C1141019,C0042487,False
C0011795,C0042487,False
C0994935,C0042487,False
C0354599,C0042487,False
C1591500,C0042487,False
C0689042,C0042487,False
C0282471,C0042487,False
C0977425,C0042487,False
C3856150,C0042487,False
C3530473,C0042487,False
C0980736,C0042487,False
C0977431,C0042487,False
C2586911,C0042487,False
C0731970,C0042487,False
C1591090,C0042487,False
C1591082,C0042487,False
C1445874,C0042487,False
C0297269,C0042487,False
C0977421,C0042487,False
C0977439,C0042487,False
C0011796,C0042487,False
C0031444,C0042487,False
C3872142,C0042487,False
C0982192,C0042487,False
C0019134,C0042487,False
C3888371,C0042487,False
C0775175,C0042487,False
C0977402,C0042487,False
C0977435,C0042487,False
C0378366,C0042487,False
C0717685,C0042487,False
C0977443,C0042487,False
C1269915,C0042487,False
C3888374,C0042487,False
C3872141,C0042487,False
C0589904,C0042487,False
C1445698,C0042487,False
C0977412,C0042487,False
C0994934,C0042487,False
C0977399,C0042487,False
C0353453,C0042487,False
C0977394,C0042487,False
C0977436,C0042487,False
C0086140,C0042487,False
C0977428,C0042487,False
C1272463,C0042487,False
C0977413,C0042487,False
C3495454,C0042487,False
C3467991,C0042487,False
C0981489,C0042487,False
C0980728,C0042487,False
C1321185,C0042487,False
C3499909,C0042487,False
C0732778,C0042487,False
C1443641,C0042487,False
C1532846,C0016053,False
C1532852,C0016053,False
C1532849,C0016053,False
C1613977,C0016053,False
C1532848,C0016053,False
C1532850,C0016053,False
C2740401,C0016053,False
C0657912,C0016053,False
C1532847,C0016053,False
C1532851,C0016053,False
C0796545,C0036920,False
C0164613,C0036920,False
C0021741,C0036920,False
C0778070,C0036920,False
C0244714,C0036920,False
C0593975,C0036920,False
C0021747,C0036920,False
C0982233,C0036920,False
C0982234,C0036920,False
C0981522,C0036920,False
C0977858,C0036920,False
C0977857,C0036920,False
C0391001,C0036920,False
C0977841,C0036920,False
C0977844,C0036920,False
C0593978,C0036920,False
C0977840,C0036920,False
C0593977,C0036920,False
C0977843,C0036920,False
C0977856,C0036920,False
C0690519,C0023481,False
C0693235,C0006267,False
C1995199,C0006267,False
C1812839,C0006267,False
C0973812,C0006267,False
C1443671,C0006267,False
C0973805,C0006267,False
C4083806,C0006267,False
C0001047,C0006267,False
C4083807,C0006267,False
C0939882,C0011581,False
C0974278,C0011581,False
C0981691,C0011581,False
C4082920,C0011581,False
C4282624,C0011581,False
C0979061,C0011581,False
C0874811,C0011581,False
C0688670,C0011581,False
C1695322,C0011581,False
C0980965,C0011581,False
C0687871,C0011581,False
C1177139,C0011581,False
C4082912,C0011581,False
C4082945,C0011581,False
C0070122,C0011581,False
C2718477,C0011581,False
C0031392,C0011581,False
C0980968,C0011581,False
C1711760,C0011581,False
C0002644,C0011581,False
C0687874,C0011581,False
C1576460,C0011581,False
C0074393,C0011581,False
C0689571,C0011581,False
C1509569,C0011581,False
C0979431,C0011581,False
C0700473,C0011581,False
C1509299,C0011581,False
C0020934,C0011581,False
C1576462,C0011581,False
C0355299,C0011581,False
C0700557,C0011581,False
C0031453,C0011581,False
C2718481,C0011581,False
C0771200,C0011581,False
C0980856,C0011581,False
C0689181,C0011581,False
C0688473,C0011581,False
C0689385,C0011581,False
C0013085,C0011581,False
C1169842,C0011581,False
C0687817,C0011581,False
C0022180,C0011581,False
C0703032,C0011581,False
C1965986,C0011581,False
C0282369,C0011581,False
C0687875,C0011581,False
C0693280,C0011581,False
C0085217,C0011581,False
C2365898,C0011581,False
C0980962,C0011581,False
C1587940,C0011581,False
C2740393,C0011581,False
C0937519,C0011581,False
C0874617,C0011581,False
C2316591,C0011581,False
C2316500,C0011581,False
C2723100,C0011581,False
C0282107,C0011581,False
C0009010,C0011581,False
C0690439,C0011581,False
C4048741,C0011581,False
C0979718,C0011581,False
C0980963,C0011581,False
C0687888,C0011581,False
C0689386,C0011581,False
C0980799,C0011581,False
C0689187,C0011581,False
C0980782,C0011581,False
C1328993,C0011581,False
C0980855,C0011581,False
C2718479,C0011581,False
C4080549,C0011581,False
C0753678,C0011581,False
C0937518,C0011581,False
C1695954,C0011581,False
C2741618,C0011581,False
C0976540,C0011581,False
C0772054,C0011581,False
C0976542,C0011581,False
C4048435,C0011581,False
C0025810,C0011581,False
C0074710,C0011581,False
C4082919,C0011581,False
C0690610,C0011581,False
C4048203,C0011581,False
C4551845,C0011581,False
C1363069,C0011581,False
C1711759,C0011581,False
C1700019,C0011581,False
C4083016,C0011581,False
C4048436,C0011581,False
C2747647,C0011581,False
C0981790,C0011581,False
C0031393,C0011581,False
C0687869,C0011581,False
C0688476,C0011581,False
C0982767,C0011581,False
C3249491,C0011581,False
C1177196,C0011581,False
C0980147,C0011581,False
C4048738,C0011581,False
C2365901,C0011581,False
C1698387,C0011581,False
C0040778,C0011581,False
C4059353,C0011581,False
C1813815,C0011581,False
C1812859,C0011581,False
C1328988,C0011581,False
C4082946,C0011581,False
C1813813,C0011581,False
C0981549,C0011581,False
C4082911,C0011581,False
C1269859,C0011581,False
C0774178,C0011581,False
C4026033,C0011581,False
C0688672,C0011581,False
C0024002,C0011581,False
C0978252,C0011581,False
C0978251,C0011581,False
C0980858,C0011581,False
C0976539,C0011581,False
C0771019,C0011581,False
C1572050,C0011581,False
C0125997,C0011581,False
C4048204,C0011581,False
C0975684,C0011581,False
C1363068,C0011581,False
C1572487,C0011581,False
C0688477,C0011581,False
C0700523,C0011581,False
C0002333,C0011581,False
C1509298,C0011581,False
C1576463,C0011581,False
C0980857,C0011581,False
C0980150,C0011581,False
C0689818,C0011581,False
C0937408,C0011581,False
C0703030,C0011581,False
C2316497,C0011581,False
C3536819,C0011581,False
C0687890,C0011581,False
C4048737,C0011581,False
C0036579,C0011581,False
C4026040,C0011581,False
C3162605,C0011581,False
C2719626,C0011581,False
C0980964,C0011581,False
C0690211,C0011581,False
C4083018,C0011581,False
C0688370,C0011581,False
C1698388,C0011581,False
C2316499,C0011581,False
C0976103,C0011581,False
C0692873,C0011581,False
C1697108,C0011581,False
C0873702,C0011581,False
C0689383,C0011581,False
C4082917,C0011581,False
C0978582,C0011581,False
C3834525,C0011581,False
C1329854,C0011581,False
C0242523,C0011581,False
C1509556,C0011581,False
C0041056,C0011581,False
C2365905,C0011581,False
C0689188,C0011581,False
C0687889,C0011581,False
C0689387,C0011581,False
C0690438,C0011581,False
C0980966,C0011581,False
C2365902,C0011581,False
C0002600,C0011581,False
C0600526,C0011581,False
C4026042,C0011581,False
C4551847,C0011581,False
C0980121,C0011581,False
C1269860,C0011581,False
C2316502,C0011581,False
C0700563,C0011581,False
C2741627,C0011581,False
C2740386,C0011581,False
C0694411,C0011581,False
C1694327,C0011581,False
C4082915,C0011581,False
C0974162,C0011581,False
C0874618,C0011581,False
C1329879,C0011581,False
C0700535,C0011581,False
C0689185,C0011581,False
C0692794,C0011581,False
C1329607,C0011581,False
C0774179,C0011581,False
C1363071,C0011581,False
C0040805,C0011581,False
C0688072,C0011581,False
C0688372,C0011581,False
C1509993,C0011581,False
C0011685,C0011581,False
C1576507,C0011581,False
C1329122,C0011581,False
C2741622,C0011581,False
C0689186,C0011581,False
C0688673,C0011581,False
C0049506,C0011581,False
C1169579,C0011581,False
C0978249,C0011581,False
C1695956,C0011581,False
C4018726,C0011581,False
C0039468,C0011581,False
C4551843,C0011581,False
C0975683,C0011581,False
C0937409,C0011581,False
C0085208,C0011581,False
C0939169,C0011581,False
C0688677,C0011581,False
C0980148,C0011581,False
C0978918,C0011581,False
C0022154,C0011581,False
C0689384,C0011581,False
C2718473,C0011581,False
C0978679,C0011581,False
C3883036,C0011581,False
C0700529,C0011581,False
C1694328,C0011581,False
C0978584,C0011581,False
C0085228,C0011581,False
C0689398,C0011581,False
C0689399,C0011581,False
C0028420,C0011581,False
C1695074,C0011581,False
C1363070,C0011581,False
C0974160,C0011581,False
C1591734,C0011581,False
C0687816,C0011581,False
C1329123,C0011581,False
C0689184,C0011581,False
C0979300,C0011581,False
C2747641,C0011581,False
C1652555,C0011581,False
C0078569,C0011581,False
C4048740,C0011581,False
C1813811,C0011581,False
C0688475,C0011581,False
C0688474,C0011581,False
C0690611,C0011581,False
C3499670,C0011581,False
C1695407,C0011581,False
C0688478,C0011581,False
C1591735,C0011581,False
C1724003,C0011581,False
C0589978,C0011581,False
C0978680,C0011581,False
C1328989,C0011581,False
C0703031,C0011581,False
C0974159,C0011581,False
C0689400,C0011581,False
C0700467,C0011581,False
C0690210,C0011581,False
C0006462,C0011581,False
C0979477,C0011581,False
C0689569,C0011581,False
C4082993,C0011581,False
C0977734,C0011581,False
C0304368,C0011581,False
C0689819,C0011581,False
C0700545,C0011581,False
C2718496,C0011581,False
C0976541,C0011581,False
C0687872,C0011581,False
C0977008,C0011581,False
C0703033,C0011581,False
C0008845,C0011581,False
C3652284,C0011581,False
C1169840,C0011581,False
C0689381,C0011581,False
C0937762,C0011581,False
C0023870,C0011581,False
C2724225,C0011581,False
C0981532,C0011581,False
C4026038,C0011581,False
C0687887,C0011581,False
C1177951,C0011581,False
C0980146,C0011581,False
C4080560,C0011581,False
C0977733,C0011581,False
C4018723,C0011581,False
C2317377,C0011581,False
C0974161,C0011581,False
C2741606,C0011581,False
C4551841,C0011581,False
C4489879,C0011581,False
C1572345,C0011581,False
C0033743,C0011581,False
C0976398,C0004238,False
C0981791,C0004238,False
C0874721,C0004238,False
C1329590,C0004238,False
C0874732,C0004238,False
C4317196,C0004238,False
C0700465,C0004238,False
C0981702,C0004238,False
C1306064,C0004238,False
C0981703,C0004238,False
C0994953,C0004238,False
C0772615,C0004238,False
C0772515,C0004238,False
C0976521,C0004238,False
C1532857,C0004238,False
C0709738,C0004238,False
C0976378,C0004238,False
C0976401,C0004238,False
C1329801,C0004238,False
C0709759,C0004238,False
C0791381,C0004238,False
C0708928,C0004238,False
C0709762,C0004238,False
C0979929,C0004238,False
C0690724,C0004238,False
C0709771,C0004238,False
C0976383,C0004238,False
C0713546,C0004238,False
C0772509,C0004238,False
C0980980,C0004238,False
C0978610,C0004238,False
C0938765,C0004238,False
C0938766,C0004238,False
C0981139,C0004238,False
C0981134,C0004238,False
C0376218,C0004238,False
C0709793,C0004238,False
C0780234,C0004238,False
C0304520,C0004238,False
C0976519,C0004238,False
C0690746,C0004238,False
C0976942,C0004238,False
C0700534,C0004238,False
C1711937,C0004238,False
C0687938,C0004238,False
C0874728,C0004238,False
C0789876,C0004238,False
C1329804,C0004238,False
C0980979,C0004238,False
C0710734,C0004238,False
C0979930,C0004238,False
C0976380,C0004238,False
C0012265,C0004238,False
C0976466,C0004238,False
C0688627,C0004238,False
C0033429,C0004238,False
C1329805,C0004238,False
C1572732,C0004238,False
C0690137,C0004238,False
C0012373,C0004238,False
C0780272,C0004238,False
C0976941,C0004238,False
C0976382,C0004238,False
C0772614,C0004238,False
C0981793,C0004238,False
C0051919,C0004238,False
C0688621,C0004238,False
C0981794,C0004238,False
C0980977,C0004238,False
C1163898,C0004238,False
C0791422,C0004238,False
C3692256,C0004238,False
C0034414,C0004238,False
C1329139,C0004238,False
C0724633,C0004238,False
C0976406,C0004238,False
C4017875,C0004238,False
C0981657,C0004238,False
C0794796,C0004238,False
C0937506,C0004238,False
C0700579,C0004238,False
C4017873,C0004238,False
C4317193,C0004238,False
C0026289,C0004238,False
C0782056,C0004238,False
C0981140,C0004238,False
C1329327,C0004238,False
C1329803,C0004238,False
C0114771,C0004238,False
C0788741,C0004238,False
C0979781,C0004238,False
C0709792,C0004238,False
C0874731,C0004238,False
C0772508,C0004238,False
C0600311,C0004238,False
C4048608,C0004238,False
C0011689,C0004238,False
C1168998,C0004238,False
C0981138,C0004238,False
C2587025,C0004238,False
C3859711,C0004238,False
C0976468,C0004238,False
C0700548,C0004238,False
C4082685,C0004238,False
C0874729,C0004238,False
C0979779,C0004238,False
C0979933,C0004238,False
C0982859,C0004238,False
C0981136,C0004238,False
C0994950,C0004238,False
C1329802,C0004238,False
C0037707,C0004238,False
C0788743,C0004238,False
C0978611,C0004238,False
C0981135,C0004238,False
C0086303,C0004238,False
C4317191,C0004238,False
C0766326,C0004238,False
C0982121,C0004238,False
C1329427,C0004238,False
C0994952,C0004238,False
C1585113,C0004238,False
C0700468,C0004238,False
C0012258,C0004238,False
C0690717,C0004238,False
C0709760,C0004238,False
C0980970,C0004238,False
C0710728,C0004238,False
C0004147,C0004238,False
C0976397,C0004238,False
C0709769,C0004238,False
C0687940,C0004238,False
C0979928,C0004238,False
C0979829,C0004238,False
C1619000,C0004238,False
C1329328,C0004238,False
C0981141,C0004238,False
C2711986,C0004238,False
C0794455,C0004238,False
C0780985,C0004238,False
C0025859,C0004238,False
C1584930,C0004238,False
C0788742,C0004238,False
C0708924,C0004238,False
C0976396,C0004238,False
C0994951,C0004238,False
C0981406,C0004238,False
C0354261,C0004238,False
C0774583,C0004238,False
C0709733,C0004238,False
C1329806,C0004238,False
C0872593,C0004238,False
C0938788,C0004238,False
C0084273,C0004238,False
C0687918,C0004238,False
C0772611,C0004238,False
C0981785,C0004238,False
C1814243,C0004238,False
C0690141,C0004238,False
C1329141,C0004238,False
C2725273,C0004238,False
C0703522,C0004238,False
C0976379,C0004238,False
C0703541,C0004238,False
C2723286,C0004238,False
C1368433,C0004238,False
C1161475,C0004238,False
C0979935,C0004238,False
C0979934,C0004238,False
C0792222,C0004238,False
C1177614,C0004238,False
C0016229,C0004238,False
C1572765,C0004238,False
C0976376,C0004238,False
C0042523,C0004238,False
C0976381,C0004238,False
C0688870,C0004238,False
C1329326,C0004238,False
C0082966,C0004238,False
C0979926,C0004238,False
C0979780,C0004238,False
C1711936,C0004238,False
C0690142,C0004238,False
C0979932,C0004238,False
C1177615,C0004238,False
C0072869,C0004238,False
C0980981,C0004238,False
C0991820,C0004238,False
C0687939,C0004238,False
C0033216,C0004238,False
C0978607,C0004238,False
C0034415,C0004238,False
C1359886,C0004238,False
C0690254,C0021603,False
C0874811,C0021603,False
C0025840,C0021603,False
C0795674,C0021603,False
C0978597,C0021603,False
C1586202,C0021603,False
C3855225,C0021603,False
C0976434,C0021603,False
C1814194,C0021603,False
C1576493,C0021603,False
C0304299,C0021603,False
C0980119,C0021603,False
C1177205,C0021603,False
C0975078,C0021603,False
C0014987,C0021603,False
C0974322,C0021603,False
C0710355,C0021603,False
C0980651,C0021603,False
C0981440,C0021603,False
C0012522,C0021603,False
C0974324,C0021603,False
C0282369,C0021603,False
C2365898,C0021603,False
C2740393,C0021603,False
C1660673,C0021603,False
C0690439,C0021603,False
C0690643,C0021603,False
C0981188,C0021603,False
C0980799,C0021603,False
C3854985,C0021603,False
C0974318,C0021603,False
C2610057,C0021603,False
C0004963,C0021603,False
C1576471,C0021603,False
C2610052,C0021603,False
C0688781,C0021603,False
C0690610,C0021603,False
C0974317,C0021603,False
C0013092,C0021603,False
C1436328,C0021603,False
C0014892,C0021603,False
C0974316,C0021603,False
C1565316,C0021603,False
C0991672,C0021603,False
C3248053,C0021603,False
C3854981,C0021603,False
C0059714,C0021603,False
C0002640,C0021603,False
C0977186,C0021603,False
C1364797,C0021603,False
C0054120,C0021603,False
C2370736,C0021603,False
C0981549,C0021603,False
C0688782,C0021603,False
C0710403,C0021603,False
C0774178,C0021603,False
C0024002,C0021603,False
C0978252,C0021603,False
C0978251,C0021603,False
C0710299,C0021603,False
C0976992,C0021603,False
C0981763,C0021603,False
C0690437,C0021603,False
C0037479,C0021603,False
C0975077,C0021603,False
C0688825,C0021603,False
C0785888,C0021603,False
C3854973,C0021603,False
C0242293,C0021603,False
C0982435,C0021603,False
C0976805,C0021603,False
C0976435,C0021603,False
C0724725,C0021603,False
C0974315,C0021603,False
C0688074,C0021603,False
C0688929,C0021603,False
C0936172,C0021603,False
C0690181,C0021603,False
C0690438,C0021603,False
C3154345,C0021603,False
C2980124,C0021603,False
C0705610,C0021603,False
C0036516,C0021603,False
C2740386,C0021603,False
C0690255,C0021603,False
C0251504,C0021603,False
C0688075,C0021603,False
C0040805,C0021603,False
C1576507,C0021603,False
C0975074,C0021603,False
C0980652,C0021603,False
C0978249,C0021603,False
C0304359,C0021603,False
C0039468,C0021603,False
C0981166,C0021603,False
C0975076,C0021603,False
C0691383,C0021603,False
C0710311,C0021603,False
C0974533,C0021603,False
C0051241,C0021603,False
C1613973,C0021603,False
C0982866,C0021603,False
C2955220,C0021603,False
C0980116,C0021603,False
C0977185,C0021603,False
C0689398,C0021603,False
C0689399,C0021603,False
C0023044,C0021603,False
C0690642,C0021603,False
C0975075,C0021603,False
C0981592,C0021603,False
C0975080,C0021603,False
C0072828,C0021603,False
C1576470,C0021603,False
C0783315,C0021603,False
C0783319,C0021603,False
C0975079,C0021603,False
C0978598,C0021603,False
C0981167,C0021603,False
C0690611,C0021603,False
C0980117,C0021603,False
C0688824,C0021603,False
C2955100,C0021603,False
C0006464,C0021603,False
C0058733,C0021603,False
C0976803,C0021603,False
C4237813,C0021603,False
C0076448,C0021603,False
C0688930,C0021603,False
C3248045,C0021603,False
C0282144,C0021603,False
C1612869,C0021603,False
C0981187,C0021603,False
C0688826,C0021603,False
C0976804,C0021603,False
C0033473,C0021603,False
C0040879,C0021603,False
C3179535,C0021603,False
C0017845,C0021603,False
C0687789,C0019364,False
C0687788,C0019364,False
C0001367,C0019364,False
C0542710,C0019364,False
C0687786,C0019364,False
C0687790,C0019364,False
C0282040,C0019364,False
C4048577,C0019364,False
C0981224,C0019364,False
C0030899,C0021775,False
C0055729,C0021775,False
C0780941,C0021775,False
C0780940,C0021775,False
C0979380,C0021775,False
C4291391,C0020651,False
C4282628,C0020651,False
C0690776,C0020651,False
C2343197,C0020651,False
C3817393,C0020651,False
C0691968,C0020651,False
C0733394,C0020651,False
C2609831,C0020651,False
C0000378,C0020651,False
C0976647,C0020651,False
C0774379,C0020651,False
C3817146,C0020651,False
C0713600,C0020651,False
C0978650,C0020651,False
C0012291,C0020651,False
C0304425,C0020651,False
C0982803,C0020651,False
C0014479,C0020651,False
C0026078,C0020651,False
C2980006,C0020651,False
C2608550,C0020651,False
C0976652,C0020651,False
C0724580,C0020651,False
C0977854,C0024586,False
C0977851,C0024586,False
C3249479,C0024586,False
C1589847,C0024586,False
C3884837,C0024586,False
C2683927,C0024586,False
C0021735,C0024586,False
C4317559,C0024586,False
C4317565,C0024586,False
C0977852,C0024586,False
C1816331,C0024586,False
C0977846,C0024586,False
C2683922,C0024586,False
C0702984,C0024586,False
C0977853,C0024586,False
C0724532,C0019156,False
C2315478,C0019156,False
C2684100,C0019156,False
C0543249,C0019156,False
C0282125,C0001261,False
C0976093,C0001261,False
C0982822,C0001261,False
C1965633,C0001261,False
C0979347,C0001261,False
C0981209,C0001261,False
C1965880,C0001261,False
C1967644,C0001261,False
C0030830,C0001261,False
C0974339,C0001261,False
C0979327,C0001261,False
C0974341,C0001261,False
C0974349,C0001261,False
C0873452,C0001261,False
C0974335,C0001261,False
C0974340,C0001261,False
C1967129,C0001261,False
C0979337,C0001261,False
C0688465,C0001261,False
C0011276,C0001261,False
C0689919,C0001261,False
C0979316,C0001261,False
C0282052,C0001261,False
C1161474,C0001261,False
C1275984,C0001261,False
C1965692,C0001261,False
C0700553,C0001261,False
C0220892,C0001261,False
C0521900,C0001261,False
C0979340,C0001261,False
C1967637,C0001261,False
C1965620,C0001261,False
C0974346,C0001261,False
C0002645,C0001261,False
C0981212,C0001261,False
C0981211,C0001261,False
C4048625,C0001261,False
C0693339,C0001261,False
C0974353,C0001261,False
C0776224,C0001261,False
C1533700,C0001261,False
C0979350,C0001261,False
C0037540,C0001261,False
C0981270,C0001261,False
C0979330,C0001261,False
C0974347,C0001261,False
C2920202,C0001261,False
C0002680,C0001261,False
C1164214,C0001261,False
C0708722,C0001261,False
C1962249,C0001261,False
C1965878,C0001261,False
C0979334,C0001261,False
C1344517,C0001261,False
C0974389,C0001261,False
C0981210,C0001261,False
C2722194,C0001261,False
C0979343,C0001261,False
C0974378,C0001261,False
C1966384,C0001261,False
C0979341,C0001261,False
C0030827,C0001261,False
C0700462,C0001261,False
C2920197,C0001261,False
C1967668,C0001261,False
C0974392,C0001261,False
C0974390,C0001261,False
C1586202,C0037383,False
C1814194,C0037383,False
